,Date,City,County,State,latitude,longitude,o3_median,pressure_median,pm25_median,humidity_median,temperature_median,dew_median,no2_median,wind-speed_median,co_median,so2_median,pm10_median,wind-gust_median,day,month,year
25409,5/25/2020,columbus,franklin,OH,39.98804348,-82.97978261,28.9,1016.9,31,78,23,18,4.7,2.1,2.3,0,0,3.2,25,5,2020
25410,5/25/2020,dallas,dallas,TX,32.79677966,-96.78355932,24.8,1009.1,15,92.5,18.8,17.6,0,2.5,0,0,0,7.8,25,5,2020
25411,5/25/2020,denver,denver,CO,39.74446429,-104.9119643,13.5,1018.9,13,49,13.3,0,2.8,3,1.9,0,6,5,25,5,2020
25412,5/25/2020,detroit,wayne,MI,42.37173913,-83.10043478,0,1014.4,48,81.5,25.2,0,8.4,2.3,4.5,2.9,16,1.5,25,5,2020
25413,5/25/2020,el paso,el paso,TX,31.83372263,-106.4245985,37.6,1002.8,24,21,22.9,0,1.9,4,0,0,22,9.7,25,5,2020
25414,5/25/2020,fort worth,tarrant,TX,32.75272727,-97.33181818,19.2,1009.6,17,88,19,18,0,2.9,0,0,0,0,25,5,2020
25415,5/25/2020,fresno,fresno,CA,36.75683333,-119.7833333,37.6,1011.2,39,32,27.5,8,6.5,2,2.5,2.9,26,2.5,25,5,2020
25416,5/25/2020,hartford,hartford,CT,41.76194444,-72.68055556,9,1023.7,33,82,17,13,1.4,2.3,2.3,0,14,0,25,5,2020
25417,5/25/2020,honolulu,honolulu,HI,21.30465116,-157.8434884,17.6,1017.9,22,69,24,19,0,2.3,58,7.6,10,0,25,5,2020
25418,5/25/2020,houston,harris,TX,29.76687831,-95.39687831,29.6,1008.1,17,73,24,19,0,3.8,0,0,0,8.3,25,5,2020
25419,5/25/2020,indianapolis,marion,IN,39.78666667,-86.14033333,24.8,1013.8,30,74.5,24.4,0,3.8,0.7,4.2,0,18,2.5,25,5,2020
25420,5/25/2020,jackson,hinds,MS,32.31821429,-90.19857143,21.6,1011.8,34,73,25,19,0,3.6,0.5,1.5,0,6.3,25,5,2020
25421,5/25/2020,jacksonville,duval,FL,30.31615385,-81.64423077,10.2,1013.7,27,86,24.4,0,1.1,1,2.8,0.3,14,5.2,25,5,2020
25422,5/25/2020,las vegas,clark,NV,36.13558442,-115.191039,15.5,1012.4,11,17,26,-3,2.4,2.2,0.1,0.2,11,6,25,5,2020
25423,5/25/2020,little rock,pulaski,AR,34.73,-92.35416667,22.4,1011.1,33,81.7,23,19,0,4.6,0,0,0,19,25,5,2020
25424,5/25/2020,los angeles,los angeles,CA,34.03708333,-118.2884375,20,1011.9,62,71.6,19,13,9.3,1.8,3.6,0,34,1.6,25,5,2020
25425,5/25/2020,madison,dane,WI,43.07088235,-89.38882353,26.4,1012.4,30,76.9,23.2,18,0,2.2,0,0.3,15,2.6,25,5,2020
25426,5/25/2020,manhattan,riley,KS,39.2125,-96.6125,21.6,1022.6,18,82,16,13,5.6,1.9,2,0,0,3,25,5,2020
25427,5/25/2020,memphis,shelby,TN,35.11030769,-89.97984615,22.4,1011.9,38,68.1,26.6,20,0,4.1,0,0,0,8.4,25,5,2020
25428,5/25/2020,miami,miami-dade,FL,25.76768421,-80.26421053,10.2,1011.2,26,94,23.8,23.5,0,3,1.4,0.6,14,9,25,5,2020
25429,5/25/2020,milwaukee,milwaukee,WI,43.05333333,-87.96404762,32.7,1013.2,33,73,23,18,4.9,2.2,2.6,0.5,13,4.1,25,5,2020
25430,5/25/2020,nashville,davidson,TN,36.15636364,-86.78636364,26.4,1015.9,34,69.6,26,19,0,3.1,0,0,0,4.6,25,5,2020
25431,5/25/2020,oakland,alameda,CA,37.7862963,-122.2255556,20.8,1011.6,46,53.3,24.7,0,7.5,1.7,3.8,1.5,0,3,25,5,2020
25432,5/25/2020,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,24.1,1009.7,19,91.5,18.3,0,1.9,1,5.6,0,9,4,25,5,2020
25433,5/25/2020,omaha,douglas,NE,41.26652174,-96.02347826,7.3,1009.8,38,94,17.7,0,0,0.8,2.2,0,10,4,25,5,2020
25434,5/25/2020,philadelphia,philadelphia,PA,39.97674419,-75.15337209,20.8,1022.9,28,86.3,16.6,14,2.8,1,4.5,0,0,2.6,25,5,2020
25435,5/25/2020,phoenix,maricopa,AZ,33.50259259,-112.0709877,32,1006.5,14,11,29.7,0,3.2,1.3,3.4,0.6,13,5,25,5,2020
25436,5/25/2020,portland,multnomah,OR,45.51754386,-122.6487719,0.1,1018.2,26,80,14.6,12,6.5,2.4,1.1,0.3,0,0.8,25,5,2020
25437,5/25/2020,providence,providence,RI,41.8225,-71.41583333,17.6,1023.2,25,91.5,15,0,3.8,1.5,2.3,1.5,0,2.2,25,5,2020
25438,5/25/2020,raleigh,wake,NC,35.82159091,-78.65045455,21.6,1020.9,17,87.1,20.2,18,1.9,1.6,1.8,0,8,6.4,25,5,2020
25439,5/25/2020,richmond,richmo,VA,37.54903226,-77.46258065,10.6,1022.2,23,82,18,16.3,0.3,0.8,0.1,0.1,0,4.1,25,5,2020
25440,5/25/2020,sacramento,sacramento,CA,38.56990196,-121.4671569,24.8,1011.3,13,37.3,26.6,0,2.8,2.2,0,0,0,5,25,5,2020
25441,5/25/2020,saint paul,ramsey,MN,44.97105263,-93.10394737,17.6,1010.2,30,82.2,21,18,5.6,1.6,2.8,1.5,10,2.8,25,5,2020
25442,5/25/2020,salem,marion,OR,44.93461538,-122.9984615,13.6,1020.7,19,79.7,16.3,0,0,1.5,0,0,0,2,25,5,2020
25443,5/25/2020,salt lake city,salt lake,UT,40.72436364,-111.8878182,27.2,1019.7,15,44,11.5,1,4.7,2.1,2.2,0,0,5.4,25,5,2020
25444,5/25/2020,san antonio,bexar,TX,29.46241379,-98.51022989,34.4,1008,21,86,21,19,0,2,0,0,0,3.7,25,5,2020
25445,5/25/2020,san francisco,san francisco,CA,37.77015385,-122.4183077,22.4,1011.4,46,62,21.1,0,5.6,1.2,2.8,1.5,0,4.5,25,5,2020
25446,5/25/2020,san jose,santa clara,CA,37.30894737,-121.8722807,26.4,1012.8,30,48,23.8,6,7.5,2.3,4,1.5,15,6.6,25,5,2020
25447,5/25/2020,seattle,king,WA,47.59079365,-122.3257143,13.6,1018.2,18,83.8,14.3,11,7.5,2.2,1.8,1.5,0,5,25,5,2020
25448,5/25/2020,springfield,sangamon,IL,39.78315789,-89.64184211,28.1,1012.8,25,83.4,21.6,20,0,4.1,0,0,0,9.2,25,5,2020
25449,5/25/2020,staten island,richmond,NY,40.58857143,-74.15,18.4,1022.8,25,85.5,15,13,8.4,0.7,2.6,0,0,1.7,25,5,2020
25450,5/25/2020,tallahassee,leon,FL,30.456,-84.2625,9,1014.5,29,83,24,21,0,3.6,1.5,0.1,0,7,25,5,2020
25451,5/25/2020,tucson,pima,AZ,32.21703704,-110.9498148,34.4,1010.2,21,14,26.4,-8,1.8,1.7,1.6,0.2,20,4.5,25,5,2020
25452,5/26/2020,albuquerque,bernalillo,NM,35.1072093,-106.6172093,36.8,1018.9,13,25.2,21.3,-7,2.8,2,0.9,0,16,4.7,26,5,2020
25453,5/26/2020,atlanta,fulton,GA,33.7601087,-84.40282609,14.5,1015.3,24,88.7,18.3,0,1.9,2,2.2,0,11,5,26,5,2020
25454,5/26/2020,austin,travis,TX,30.28333333,-97.75064103,21.6,1011.3,17,76.2,20.7,0,0,0.8,0,0,0,3.6,26,5,2020
25455,5/26/2020,baltimore,baltimo,MD,39.30583333,-76.61041667,20.8,1022.8,33,77,21,17,7.5,1.3,0,1.5,11,3.5,26,5,2020
25456,5/26/2020,boise,ada,ID,43.60454545,-116.2024242,21.7,1015.7,9,55.2,18.4,10,2.8,2.5,1.4,0,8,5.7,26,5,2020
25457,5/26/2020,boston,suffolk,MA,42.35128205,-71.06205128,16,1022.8,25,77,18.6,0,3.8,2,2,1.5,0,4.8,26,5,2020
25458,5/26/2020,brooklyn,kings,NY,40.65326923,-73.95653846,12.1,1022.7,27,84,17.6,14,16.3,4.6,2.3,0,0,11.4,26,5,2020
25459,5/26/2020,charlotte,mecklenburg,NC,35.19635135,-80.82810811,18.4,1021.2,34,84.8,20.2,0,0,2,0,0,12,4.6,26,5,2020
25460,5/26/2020,chicago,cook,IL,41.85885057,-87.67643678,32,1014.6,38,68.7,24.4,18,3.8,2.6,1.7,0.5,13,6.7,26,5,2020
25461,5/26/2020,columbus,franklin,OH,39.98804348,-82.97978261,30.4,1017.2,29,66.4,24.2,18,10.2,2.4,3.4,0,0,3.5,26,5,2020
25462,5/26/2020,dallas,dallas,TX,32.79677966,-96.78355932,14.5,1012.1,18,77,19,14,0,2.5,0,0,0,9.2,26,5,2020
25463,5/26/2020,denver,denver,CO,39.74446429,-104.9119643,13,1014.9,13,30.2,19.3,0,5.5,3,1.9,0.6,12,3.2,26,5,2020
25464,5/26/2020,detroit,wayne,MI,42.37173913,-83.10043478,0,1015.2,48,75.8,26.6,0,9.3,2.5,4.5,2.9,20,1,26,5,2020
25465,5/26/2020,el paso,el paso,TX,31.83372263,-106.4245985,35.2,1008.8,21,34.2,22.9,0,2.8,2.5,0,0,22,7.2,26,5,2020
25466,5/26/2020,fort worth,tarrant,TX,32.75272727,-97.33181818,14.5,1012.5,9,82,18,14,0,2.5,0,0,0,0,26,5,2020
25467,5/26/2020,fresno,fresno,CA,36.75683333,-119.7833333,40,1009.9,42,35,30.2,10,6.5,2,2.5,2.9,31,5.7,26,5,2020
25468,5/26/2020,hartford,hartford,CT,41.76194444,-72.68055556,10.2,1022.6,22,82,19,16,2.8,2,3,0,10,0,26,5,2020
25469,5/26/2020,honolulu,honolulu,HI,21.30465116,-157.8434884,15.2,1017.6,22,65,25,18,0,2.3,58,7.6,8,8.7,26,5,2020
25470,5/26/2020,houston,harris,TX,29.76687831,-95.39687831,26.4,1012.1,23,69,24.5,18,0,3.3,0,0,0,6.1,26,5,2020
25471,5/26/2020,indianapolis,marion,IN,39.78666667,-86.14033333,26.4,1014,34,75.2,24.5,0,4.7,1.2,4.3,0,18,4.4,26,5,2020
25472,5/26/2020,jackson,hinds,MS,32.31821429,-90.19857143,21.6,1011.8,25,83,23,19.2,0,3,0.7,1.5,0,2.3,26,5,2020
25473,5/26/2020,jacksonville,duval,FL,30.31615385,-81.64423077,10.6,1011.4,26,88.6,23.8,0,1.5,1,3.7,0.3,14,5.1,26,5,2020
25474,5/26/2020,las vegas,clark,NV,36.13558442,-115.191039,17.9,1010.2,17,15.3,29.5,-2,7.9,1.8,0.1,0.3,16,5,26,5,2020
25475,5/26/2020,little rock,pulaski,AR,34.73,-92.35416667,23.3,1011.1,15,82,21,18,0,3,0,0,0,0,26,5,2020
25476,5/26/2020,los angeles,los angeles,CA,34.03708333,-118.2884375,10.4,1011.8,57,77,18,13,13.9,2,3.4,0,30,1.4,26,5,2020
25477,5/26/2020,madison,dane,WI,43.07088235,-89.38882353,30.9,1013.2,28,69,23.7,18,0,2.6,0,0.3,15,3.6,26,5,2020
25478,5/26/2020,manhattan,riley,KS,39.2125,-96.6125,11.2,1022.2,28,79.3,18.6,15,16.3,1.7,3.5,0,0,3.6,26,5,2020
25479,5/26/2020,memphis,shelby,TN,35.11030769,-89.97984615,21.6,1011.5,28,78.7,23.8,20,0,2.9,0,0,0,8.8,26,5,2020
25480,5/26/2020,miami,miami-dade,FL,25.76768421,-80.26421053,12.2,1011.9,37,89.2,23.3,22,0,2,1.7,0.6,17,7,26,5,2020
25481,5/26/2020,milwaukee,milwaukee,WI,43.05333333,-87.96404762,37.7,1013.9,30,68,24.1,17,3.8,2.9,1.7,0.5,13,2.7,26,5,2020
25482,5/26/2020,nashville,davidson,TN,36.15636364,-86.78636364,24.8,1015.5,27,88,22,19.7,0,2.8,0,0,0,4.6,26,5,2020
25483,5/26/2020,oakland,alameda,CA,37.7862963,-122.2255556,13.6,1010.6,46,54.5,25.8,0,9.3,3.2,3.9,1.5,0,4.1,26,5,2020
25484,5/26/2020,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,19.2,1012.2,15,85.6,17.6,0,1.9,3,5.6,0,10,4.3,26,5,2020
25485,5/26/2020,omaha,douglas,NE,41.26652174,-96.02347826,7.3,1008.1,17,95.8,17,0,0,2.5,2.2,0,7,7.6,26,5,2020
25486,5/26/2020,philadelphia,philadelphia,PA,39.97674419,-75.15337209,14.5,1022.5,30,88,18.3,17,3.8,1,4.5,0,0,2.3,26,5,2020
25487,5/26/2020,phoenix,maricopa,AZ,33.50259259,-112.0709877,26.4,1007.5,23,10.7,31.6,0,10.1,1.3,4.5,0.6,20,4.6,26,5,2020
25488,5/26/2020,portland,multnomah,OR,45.51754386,-122.6487719,0.1,1018.3,13,67,16.9,12,6.5,4.5,0.7,0.2,0,2.4,26,5,2020
25489,5/26/2020,providence,providence,RI,41.8225,-71.41583333,20,1022.3,30,90.8,17.3,0,3.8,1.2,2.5,0,0,4.1,26,5,2020
25490,5/26/2020,raleigh,wake,NC,35.82159091,-78.65045455,17.6,1020.9,17,85.7,21,18,3.8,2,1.8,0,7,6,26,5,2020
25491,5/26/2020,richmond,richmo,VA,37.54903226,-77.46258065,8.2,1021.9,22,88,19,17,1.1,1.3,0.1,0.1,0,2.5,26,5,2020
25492,5/26/2020,sacramento,sacramento,CA,38.56990196,-121.4671569,23.3,1010,25,37.3,30,0,3.8,2,0,0,0,5.5,26,5,2020
25493,5/26/2020,saint paul,ramsey,MN,44.97105263,-93.10394737,20.8,1009.3,17,86.1,20.8,18.8,4.7,3,2.3,1.5,10,7.7,26,5,2020
25494,5/26/2020,salem,marion,OR,44.93461538,-122.9984615,12.1,1020.6,14,77.5,18.1,0,0,3.5,0,0,0,5.1,26,5,2020
25495,5/26/2020,salt lake city,salt lake,UT,40.72436364,-111.8878182,28.9,1017.3,18,38.3,12.7,2,5.6,1.7,1.7,0,0,3.2,26,5,2020
25496,5/26/2020,san antonio,bexar,TX,29.46241379,-98.51022989,28.9,1012.1,22,77,22.7,18.5,0,1.5,0,0,0,4,26,5,2020
25497,5/26/2020,san francisco,san francisco,CA,37.77015385,-122.4183077,16,1010.2,46,60.6,23.9,0,6.5,1.2,2.8,1.5,0,3.3,26,5,2020
25498,5/26/2020,san jose,santa clara,CA,37.30894737,-121.8722807,20.8,1012.1,30,44,25.2,10,9.3,2,3.9,1.5,20,7,26,5,2020
25499,5/26/2020,seattle,king,WA,47.59079365,-122.3257143,22.4,1020.6,13,76.2,14,9.5,6.5,1.5,1.6,1.5,0,3.5,26,5,2020
25500,5/26/2020,springfield,sangamon,IL,39.78315789,-89.64184211,24.8,1013,33,82.7,23.3,20,0,4.8,0,0,0,9.8,26,5,2020
25501,5/26/2020,staten island,richmond,NY,40.58857143,-74.15,15.2,1022.5,19,88,17,15.3,13.9,1.3,2.3,1.5,0,3,26,5,2020
25502,5/26/2020,tallahassee,leon,FL,30.456,-84.2625,7.8,1012.8,27,88,23.3,21,0,3.8,1.5,0.1,0,8.6,26,5,2020
25503,5/26/2020,tucson,pima,AZ,32.21703704,-110.9498148,40,1011.3,21,10.6,28.7,-7,4.2,2,1.8,0.2,22,5.2,26,5,2020
25504,5/27/2020,albuquerque,bernalillo,NM,35.1072093,-106.6172093,29.6,1017.6,14,19,25.7,-2,3.8,3,0.7,0,19,5.5,27,5,2020
25505,5/27/2020,atlanta,fulton,GA,33.7601087,-84.40282609,11.2,1013.8,23,91.5,17.3,0,2.8,1.2,1.9,0,11,4.2,27,5,2020
25506,5/27/2020,austin,travis,TX,30.28333333,-97.75064103,25.6,1009.6,34,87.5,19.9,0,0,2.8,0,0,0,4.5,27,5,2020
25507,5/27/2020,baltimore,baltimo,MD,39.30583333,-76.61041667,18.4,1022.5,30,80.8,21.8,18,4.7,1.4,0,1.5,9,3,27,5,2020
25508,5/27/2020,boise,ada,ID,43.60454545,-116.2024242,31.2,1017.1,25,40,19,3,9.3,2.2,2.2,1.5,10,5.5,27,5,2020
25509,5/27/2020,boston,suffolk,MA,42.35128205,-71.06205128,19.2,1022.5,17,76.5,22.2,0,2.8,3.2,1.9,1.5,0,9.5,27,5,2020
25510,5/27/2020,brooklyn,kings,NY,40.65326923,-73.95653846,12.1,1023.2,5,87,18,0,9.3,5.6,1.5,0,0,10,27,5,2020
25511,5/27/2020,charlotte,mecklenburg,NC,35.19635135,-80.82810811,13.6,1016.9,17,91.5,18.8,0,0,3,0,0,4,7.2,27,5,2020
25512,5/27/2020,chicago,cook,IL,41.85885057,-87.67643678,33.6,1013.3,40,72,22.7,19,6,1.9,1.9,0.3,15,5.5,27,5,2020
25513,5/27/2020,columbia,richland,SC,34.01181818,-81.01333333,0,1008.1,0,1,-17.7,0,0,0,0,0,0,0,27,5,2020
25514,5/27/2020,columbus,franklin,OH,39.98804348,-82.97978261,27.2,1016.1,30,65,24,17,11.2,2.5,2.3,0,0,3.6,27,5,2020
25515,5/27/2020,dallas,dallas,TX,32.79677966,-96.78355932,27.2,1011.5,25,68,23,13,0,2,0,0,0,5.2,27,5,2020
25516,5/27/2020,denver,denver,CO,39.74446429,-104.9119643,11.4,1013.2,17,35.7,19.4,0,6,3,1.9,0.6,14,3.7,27,5,2020
25517,5/27/2020,detroit,wayne,MI,42.37173913,-83.10043478,36.8,1013.6,45,82.8,24.8,0,7.5,2.5,4.5,1.5,21,1.4,27,5,2020
25518,5/27/2020,el paso,el paso,TX,31.83372263,-106.4245985,32,1004.7,25,15.2,28.9,0,2.8,2.3,0,0,21,5.2,27,5,2020
25519,5/27/2020,fort worth,tarrant,TX,32.75272727,-97.33181818,20.8,1011.8,17,64,23,14,0,2,0,0,0,0,27,5,2020
25520,5/27/2020,fresno,fresno,CA,36.75683333,-119.7833333,35.2,1009.7,43,34,32,12,4.7,2.5,2.2,1.5,26,6.5,27,5,2020
25521,5/27/2020,hartford,hartford,CT,41.76194444,-72.68055556,9.4,1023,20,77,21,17,3.2,2.9,2.9,0,10,8.2,27,5,2020
25522,5/27/2020,honolulu,honolulu,HI,21.30465116,-157.8434884,15.2,1018.6,22,69,25,19,0,2.3,58,7.6,7,9.7,27,5,2020
25523,5/27/2020,houston,harris,TX,29.76687831,-95.39687831,31.2,1012.3,34,79.2,22,18,0,3.3,0,0,0,8,27,5,2020
25524,5/27/2020,indianapolis,marion,IN,39.78666667,-86.14033333,22.4,1012.7,29,85.8,22.7,0,4.7,1,4.2,0,13,4.4,27,5,2020
25525,5/27/2020,jackson,hinds,MS,32.31821429,-90.19857143,29.6,1012.1,24,85,22.1,17,0,2.5,0.8,1.5,0,1.8,27,5,2020
25526,5/27/2020,jacksonville,duval,FL,30.31615385,-81.64423077,10.2,1011.8,24,83,25.4,0,4.6,1.2,4.6,0.3,13,2,27,5,2020
25527,5/27/2020,las vegas,clark,NV,36.13558442,-115.191039,17.5,1007.4,19,15,33,0,6.1,2,0.1,0.4,19,6.2,27,5,2020
25528,5/27/2020,little rock,pulaski,AR,34.73,-92.35416667,17.6,1010.8,24,78,19,17,0,4,0,0,0,18,27,5,2020
25529,5/27/2020,los angeles,los angeles,CA,34.03708333,-118.2884375,23.3,1012.5,53,79.5,17,13.5,13,1.8,3.4,0,27,2.3,27,5,2020
25530,5/27/2020,madison,dane,WI,43.07088235,-89.38882353,29.6,1012.6,31,74.7,23.7,19,0,2.1,0,0.5,15,2,27,5,2020
25531,5/27/2020,manhattan,riley,KS,39.2125,-96.6125,13.6,1023,11,82,19.5,16,11.2,2,2,0,0,4,27,5,2020
25532,5/27/2020,memphis,shelby,TN,35.11030769,-89.97984615,28.1,1010.7,15,84.8,22,19,0,2.5,0,0,0,2.7,27,5,2020
25533,5/27/2020,miami,miami-dade,FL,25.76768421,-80.26421053,9.4,1014.8,42,86.2,26.1,24,0,2.5,1.9,0.6,23,5.2,27,5,2020
25534,5/27/2020,milwaukee,milwaukee,WI,43.05333333,-87.96404762,34.1,1012.8,37,70.5,23.3,17,6,2.2,1.9,0.5,15,2.6,27,5,2020
25535,5/27/2020,nashville,davidson,TN,36.15636364,-86.78636364,20,1014.2,19,98,19.5,19.7,0,2.2,0,0,0,3.5,27,5,2020
25536,5/27/2020,oakland,alameda,CA,37.7862963,-122.2255556,16,1011.4,46,67.8,21.2,0,7.5,3.5,3.7,1.5,0,4.3,27,5,2020
25537,5/27/2020,oklahoma city,oklahoma,OK,35.47391892,-97.51662162,21.6,1012.2,23,73.7,20.8,0,5.6,2,4.5,0,12,2.2,27,5,2020
25538,5/27/2020,omaha,douglas,NE,41.26652174,-96.02347826,20.8,1010.8,25,89.1,19.4,0,0,1.1,2.2,1.5,10,4.8,27,5,2020
25539,5/27/2020,philadelphia,philadelphia,PA,39.97674419,-75.15337209,17.6,1022.6,21,86,20,17.6,2.8,1.2,4.5,0,0,2.6,27,5,2020
25540,5/27/2020,phoenix,maricopa,AZ,33.50259259,-112.0709877,27,1007.4,26,12,33.8,0,6.5,1.8,4.5,0.1,25,7,27,5,2020
25541,5/27/2020,portland,multnomah,OR,45.51754386,-122.6487719,0.1,1015.6,18,47.1,19.7,8,8.4,4.2,1.5,0.4,0,3.5,27,5,2020
25542,5/27/2020,providence,providence,RI,41.8225,-71.41583333,16.8,1023.1,17,92.6,17.8,0,4.7,1.7,2,0,0,4,27,5,2020
25543,5/27/2020,raleigh,wake,NC,35.82159091,-78.65045455,15.2,1019.2,17,95,22.7,23,3.8,2.2,1.8,0,6,7.7,27,5,2020
25544,5/27/2020,richmond,richmo,VA,37.54903226,-77.46258065,8.2,1021.6,17,88.3,21.6,18.5,0.5,1.2,0.1,0.1,0,4,27,5,2020
25545,5/27/2020,sacramento,sacramento,CA,38.56990196,-121.4671569,16,1009.9,25,43.7,27.6,0,4.7,2.4,0,0,0,6.2,27,5,2020
25546,5/27/2020,saint paul,ramsey,MN,44.97105263,-93.10394737,21.6,1011,17,78.6,19.4,17,6.5,1.7,2.5,1.5,10,4.6,27,5,2020
25547,5/27/2020,salem,marion,OR,44.93461538,-122.9984615,16.8,1017.3,18,59.7,20.4,0,0,5.3,0,0,0,4.6,27,5,2020
25548,5/27/2020,salt lake city,salt lake,UT,40.72436364,-111.8878182,24.8,1017.6,25,42,18,8,5.6,1.7,2.2,0,0,5.2,27,5,2020
25549,5/27/2020,san antonio,bexar,TX,29.46241379,-98.51022989,33.6,1011.1,25,77.3,24.5,19,0,3.5,0,0,0,8.5,27,5,2020
25550,5/27/2020,san francisco,san francisco,CA,37.77015385,-122.4183077,20,1010.6,46,70.5,20.4,0,3.8,1.7,2.6,0,0,6,27,5,2020
25551,5/27/2020,san jose,santa clara,CA,37.30894737,-121.8722807,22.4,1012.5,30,47,23.1,11,7.5,2,3.6,1.5,19,4.8,27,5,2020
25552,5/27/2020,seattle,king,WA,47.59079365,-122.3257143,23.3,1020.3,17,54,17,7,9.3,2.5,1.9,1.5,0,5.4,27,5,2020
25553,5/27/2020,springfield,sangamon,IL,39.78315789,-89.64184211,18.4,1011.6,21,86,21.6,20,0,3.7,0,0,0,9.7,27,5,2020
25554,5/27/2020,staten island,richmond,NY,40.58857143,-74.15,14.5,1022.9,18,91.2,16.6,15.3,14.9,1.3,2.2,1.5,0,3.2,27,5,2020
25555,5/27/2020,tallahassee,leon,FL,30.456,-84.2625,6.5,1013.2,25,83,24.4,22,0,2,1.6,0.1,0,3.9,27,5,2020
25556,5/27/2020,tucson,pima,AZ,32.21703704,-110.9498148,33.6,1011,21,12,31.5,-4,2.5,2,1.6,0.2,27,5,27,5,2020
25557,5/28/2020,albuquerque,bernalillo,NM,35.1072093,-106.6172093,35.2,1021.3,16,24.7,26,2,2.8,2.5,0.5,0,21,6,28,5,2020
25558,5/28/2020,atlanta,fulton,GA,33.7601087,-84.40282609,8.8,1015,23,93,19.1,0,3.8,1.7,2.3,0,11,3.2,28,5,2020
25559,5/28/2020,austin,travis,TX,30.28333333,-97.75064103,22.4,1012.2,21,79,24.7,0,0,1.2,0,0,0,2.7,28,5,2020
25560,5/28/2020,baltimore,baltimo,MD,39.30583333,-76.61041667,12.1,1018.3,25,91.6,22.3,22,2.8,1.7,0,0,8,4.7,28,5,2020
25561,5/28/2020,boise,ada,ID,43.60454545,-116.2024242,36.2,1015.5,25,34.7,24,4,3.8,2.5,2.5,1.5,15,2.7,28,5,2020
25562,5/28/2020,boston,suffolk,MA,42.35128205,-71.06205128,16,1021.8,17,83,21.8,0,1.9,5.8,1.8,1.5,0,13,28,5,2020
25563,5/28/2020,brooklyn,kings,NY,40.65326923,-73.95653846,6.4,1021.6,12,90,19.1,0,4.3,10,1.2,0,0,15.9,28,5,2020
25564,5/28/2020,charlotte,mecklenburg,NC,35.19635135,-80.82810811,15.2,1018.4,17,91,20.6,0,0,0.6,0.5,0,6,2.3,28,5,2020
25565,5/28/2020,chicago,cook,IL,41.85885057,-87.67643678,28.1,1010.7,24,84.6,21.1,17,10.2,2.2,2.2,0.2,11,6,28,5,2020
25566,5/28/2020,columbia,richland,SC,34.01181818,-81.01333333,0,1010,0,1,-17.7,0,0,0,0,0,0,0,28,5,2020
25567,5/28/2020,columbus,franklin,OH,39.98804348,-82.97978261,20.8,1013.5,18,80.2,22,17,8.4,2.5,2.3,0,0,3.6,28,5,2020
25568,5/28/2020,dallas,dallas,TX,32.79677966,-96.78355932,28.9,1013.5,33,71.4,23.5,17,0,2.3,0,0,0,6.1,28,5,2020
25569,5/28/2020,denver,denver,CO,39.74446429,-104.9119643,14.3,1019.1,25,55.7,18.3,0,3.7,3.7,1,0,18,4.1,28,5,2020
25570,5/28/2020,detroit,wayne,MI,42.37173913,-83.10043478,26.4,1010.5,25,87.4,22.9,0,6.5,3,4.5,2.9,13,2.4,28,5,2020
25571,5/28/2020,el paso,el paso,TX,31.83372263,-106.4245985,42.4,1005.1,30,19.7,29.5,0,5.6,2.6,0,0,29,6.5,28,5,2020
25572,5/28/2020,fort worth,tarrant,TX,32.75272727,-97.33181818,25.6,1014.8,17,73,23,16,0,3.6,0,0,0,9.7,28,5,2020
25573,5/28/2020,fresno,fresno,CA,36.75683333,-119.7833333,36.8,1009.1,25,38.5,30.9,12,5.6,2.2,2,2.9,24,6.2,28,5,2020
25574,5/28/2020,hartford,hartford,CT,41.76194444,-72.68055556,7.4,1021.6,23,88,21,19,2.8,3.6,2.9,0,10,8.4,28,5,2020
25575,5/28/2020,honolulu,honolulu,HI,21.30465116,-157.8434884,16,1019.9,22,57,26,17,0,2.3,58,7.6,11,11.3,28,5,2020
25576,5/28/2020,houston,harris,TX,29.76687831,-95.39687831,20.8,1013.4,32,78,24,21,0,2.3,0,0,0,4,28,5,2020
25577,5/28/2020,indianapolis,marion,IN,39.78666667,-86.14033333,21.6,1010.7,19,91.2,20.4,0,4.7,1.1,3.5,0,10,3,28,5,2020
25578,5/28/2020,jackson,hinds,MS,32.31821429,-90.19857143,25.6,1014.8,31,75.9,24,17,0,2,1.2,1.5,0,1.5,28,5,2020
25579,5/28/2020,jacksonville,duval,FL,30.31615385,-81.64423077,7.8,1015.9,38,86.4,23.5,0,5.1,1,4.6,0.3,18,2,28,5,2020
25580,5/28/2020,las vegas,clark,NV,36.13558442,-115.191039,19.5,1007.9,27,14,34.1,2,6.4,3,0.1,0.4,24,8.1,28,5,2020
25581,5/28/2020,little rock,pulaski,AR,34.73,-92.35416667,24.8,1013.2,24,88,18.8,17,0,6,0,0,0,0,28,5,2020
25582,5/28/2020,los angeles,los angeles,CA,34.03708333,-118.2884375,18.4,1013.6,46,77,17,13,11.2,2.4,2.7,0,21,2.2,28,5,2020
25583,5/28/2020,madison,dane,WI,43.07088235,-89.38882353,25.6,1010.7,28,94,19.1,18.3,0,0.9,0,0.3,13,0.8,28,5,2020
25584,5/28/2020,manhattan,riley,KS,39.2125,-96.6125,11.2,1018.9,15,88,21,18.5,8.4,3.2,1.7,0,0,8.2,28,5,2020
